g,Q,t,y
0.010325984259213062,68.7976226741836,0,60
0.15809074095307765,83.28781098277891,0,94
0.7354445834908179,68.5051659304679,1,70
0.12146763135354145,85.4678510317032,0,84
0.1820055641879838,88.9544545410392,0,80
0.7610467641311878,76.45791814969009,0,88
0.03571810362791439,77.8065783431158,0,78
0.6046759510686454,90.9844861033909,0,104
0.8761973543345987,74.6093065807008,1,68
0.39967439180086234,77.6407509917995,1,74
0.8806674319673612,71.0393410038277,1,64
0.49419978412568405,79.87421250391641,0,80
0.4493504249422642,82.85615465714059,0,68
0.3554135761859148,78.88308392631009,0,82
0.5600126186124171,80.36398282618491,1,58
0.30691120281533635,77.10408669589991,1,76
0.10775699095134532,77.1242610090896,0,74
0.11183145554243784,79.78896320619471,0,66
0.06383163584358623,75.95690304022101,0,54
0.7075857617202005,84.8351580737981,0,84
0.4115540433855657,85.47398341979071,1,98
0.03429442196772139,76.83585473511259,0,68
0.7963489899672396,73.622455258004,1,76
0.41092820064746904,85.1246463657779,0,98
0.4677007398332794,88.10404301487628,0,80
0.6422339334967333,80.02469175709021,0,90
0.8091647641163232,70.3355947686166,1,80
0.6530431299630359,81.2486299905029,1,82
0.6485273875072765,80.1737850569496,1,74
0.3748962152241572,81.09637107357229,0,82
0.8287150501161168,72.5255427845957,1,46
0.5067284606144411,80.3793044098826,0,110
0.879275795764851,74.68985248633429,1,90
0.6181847743365689,84.09300798528841,0,92
0.8373143092818454,69.609243027525,1,76
0.6552647683106546,82.1573855610682,0,82
0.41564271391043867,82.534045767504,0,92
0.11594312852304636,77.0693508277244,0,60
0.26431226144998266,85.117031588016,0,106
0.3312707274437813,82.8936051086832,1,76
0.5069571541204424,80.06893767352791,0,70
0.6497806966104256,82.9994850314974,0,72
0.7857071475543841,84.144666120117,0,70
0.5157619435464066,83.7323457581855,0,74
0.2585631752596119,85.8832464431759,0,90
0.4223245857770506,81.8530602499618,0,78
0.7641689244119628,79.8709746293684,0,84
0.21200863627130845,79.7890546685501,0,78
0.12397780947570414,86.1091202314301,0,90
0.47584967901534375,74.78966396865941,1,76
0.5973862215569316,77.90270329174379,0,82
0.2913071621885182,85.64288980064879,1,100
0.3906669431041298,78.5196451527756,0,74
0.5765158489439294,78.82977005373169,0,78
0.07807842090865769,83.7419297917864,0,80
0.6642142992215939,79.5673029767929,0,80
0.09037819572516617,77.0811123528114,0,66
0.5556886983925035,81.8221077106914,1,54
0.4322580830385499,84.60042372586209,0,84
0.5238332507677859,84.640415329714,1,92
0.45810737587701683,80.8183830159748,1,74
0.755600647771073,71.2679244925791,1,0
0.8303412591423549,69.9867177528255,1,70
0.07780638880218797,79.6794086265607,0,74
0.4661764794674409,88.6270073646113,1,82
0.19980161431434396,84.0046316001112,0,74
0.25497920577288913,81.4740770484033,0,90
0.38136407818928086,84.539003572612,1,80
0.7400366684067009,77.0513230107575,1,76
0.6858650133516054,76.125877697194,1,60
0.5189843734341417,79.7320150902983,1,90
0.7367392453136605,67.2016260124316,1,68
0.7253941513078358,75.46779774209679,1,88
0.6925144478376323,65.7805783072507,1,60
0.308789636563105,90.3906068180568,0,92
0.6859000503453206,77.3787957737247,0,78
